Time(ms),MCB1,MCB2,DATA1,DATA2
1502.0,-30.19607843137255,-29.55294117647059,-30.6248366013072,-28.6954248366013
1512.0,-30.839215686274507,-28.909803921568624,-31.2679738562092,-27.837908496732
1522.0,-31.482352941176472,-28.266666666666666,-31.8039215686275,-27.4091503267974
1533.0,-31.80392156862745,-27.623529411764707,-32.2326797385621,-26.7660130718954
1544.0,-32.44705882352941,-26.98039215686274,-32.9830065359477,-26.1228758169935
1554.0,-33.090196078431376,-26.337254901960783,-33.4117647058824,-25.4797385620915
1563.0,-33.733333333333334,-26.015686274509804,-34.0549019607843,-25.1581699346405
1573.0,-34.37647058823529,-25.050980392156866,-34.6980392156863,-24.5150326797386
1583.0,-35.01960784313726,-24.72941176470588,-35.2339869281046,-23.8718954248366
1593.0,-35.34117647058824,-24.08627450980392,-35.7699346405229,-23.2287581699347
1602.0,-35.984313725490196,-23.443137254901963,-36.3058823529412,-22.5856209150327
1612.0,-36.627450980392155,-23.121568627450984,-37.0562091503268,-22.0496732026144
1623.0,-37.27058823529412,-22.15686274509804,-37.4849673202614,-21.6209150326798
1633.0,-37.91372549019608,-21.83529411764706,-38.1281045751634,-20.9777777777778
1641.0,-38.23529411764706,-21.51372549019608,-38.7712418300653,-20.5490196078431
1652.0,-38.87843137254902,-20.54901960784314,-39.521568627451,-19.9058823529412
1662.0,-39.2,-20.227450980392156,-40.0575163398693,-19.2627450980392
1672.0,-40.16470588235294,-19.584313725490198,-40.5934640522876,-18.7267973856209
1681.0,-40.8078431372549,-18.941176470588236,-41.0222222222222,-18.083660130719
1691.0,-41.450980392156865,-18.619607843137256,-41.6653594771242,-17.440522875817
1701.0,-42.09411764705882,-17.654901960784315,-42.2013071895425,-16.7973856209151
1710.0,-42.4156862745098,-17.011764705882353,-42.8444444444445,-16.2614379084967
1720.0,-42.73725490196078,-16.690196078431374,-43.3803921568627,-15.8326797385621
1730.0,-43.38039215686275,-16.04705882352941,-43.916339869281,-15.1895424836602
1740.0,-44.345098039215685,-15.40392156862745,-44.6666666666667,-14.5464052287582
1750.0,-44.666666666666664,-15.08235294117647,-45.2026143790849,-13.9032679738562
1759.0,-45.30980392156863,-14.439215686274508,-45.7385620915033,-13.5816993464053
1769.0,-45.63137254901961,-13.474509803921567,-46.2745098039216,-12.8313725490196
1780.0,-46.59607843137255,-13.152941176470588,-46.9176470588235,-12.2954248366013
1790.0,-47.23921568627451,-12.188235294117646,-47.5607843137255,-11.6522875816994
1799.0,-47.56078431372549,-11.866666666666667,-47.9895424836601,-11.0091503267974
1809.0,-48.20392156862745,-11.223529411764705,-48.5254901960784,-10.3660130718954
1819.0,-48.84705882352941,-10.580392156862747,-49.1686274509804,-9.9372549019608
1828.0,-49.490196078431374,-9.937254901960785,-49.8117647058824,-9.40130718954248
1838.0,-49.811764705882354,-9.294117647058822,-50.240522875817,-8.65098039215686
1848.0,-50.45490196078431,-8.972549019607843,-50.883660130719,-8.11503267973856
1859.0,-51.09803921568628,-8.329411764705881,-51.4196078431373,-7.57908496732026
1867.0,-51.741176470588236,-7.686274509803923,-52.0627450980392,-6.9359477124183
1878.0,-52.384313725490195,-7.043137254901961,-52.5986928104575,-6.29281045751634
1888.0,-52.705882352941174,-6.721568627450981,-53.1346405228758,-5.75686274509804
1898.0,-53.67058823529412,-5.75686274509804,-53.7777777777778,-5.22091503267974
1906.0,-53.9921568627451,-5.435294117647059,-54.5281045751634,-4.68496732026144
1917.0,-54.635294117647064,-4.792156862745099,-54.956862745098,-4.04183006535948
1927.0,-55.27843137254902,-4.470588235294118,-55.6,-3.39869281045752
1936.0,-55.92156862745098,-3.8274509803921575,-56.0287581699346,-2.86274509803922
1946.0,-56.24313725490197,-2.862745098039216,-56.6718954248366,-2.43398692810458
1956.0,-56.886274509803926,-2.541176470588235,-57.2078431372549,-1.68366013071895
1965.0,-57.529411764705884,-1.8980392156862749,-57.7437908496732,-1.36209150326797
1976.0,-58.17254901960784,-0.9333333333333336,-57.7437908496732,-1.36209150326797
1986.0,-58.49411764705883,-0.9333333333333336,-57.7437908496732,-1.36209150326797
1995.0,-58.49411764705883,-0.9333333333333336,-57.7437908496732,-1.57647058823529
2005.0,-58.17254901960784,-0.9333333333333336,-56.8862745098039,-2.43398692810458
