Time(ms),MCB1,MCB2,DATA1,DATA2
1914.0,-54.956862745098036,-4.792156862745099,-54.956862745098,-4.04183006535948
1922.0,-55.599999999999994,-3.8274509803921575,-55.6,-3.39869281045752
1932.0,-55.92156862745098,-3.5058823529411764,-56.0287581699346,-2.86274509803922
1942.0,-56.56470588235294,-2.862745098039216,-56.6718954248366,-2.43398692810458
1953.0,-57.2078431372549,-2.219607843137254,-57.2078431372549,-1.68366013071895
1961.0,-57.850980392156856,-1.5764705882352938,-57.7437908496732,-1.36209150326797
1971.0,-58.49411764705883,-1.2549019607843146,-57.7437908496732,-1.36209150326797
1981.0,-58.49411764705883,-1.2549019607843146,-57.7437908496732,-1.36209150326797
1990.0,-58.49411764705883,-1.2549019607843146,-57.7437908496732,-1.57647058823529
2000.0,-58.49411764705883,-1.2549019607843146,-56.8862745098039,-2.43398692810458
2010.0,-58.17254901960784,-1.2549019607843146,-55.6,-3.82745098039216
2020.0,-55.92156862745098,-2.541176470588235,-54.2065359477124,-5.43529411764706
2030.0,-54.635294117647064,-4.792156862745099,-52.8130718954249,-6.61437908496732
2040.0,-52.705882352941174,-6.399999999999999,-51.7411764705882,-7.90065359477124
2051.0,-51.41960784313726,-7.686274509803923,-50.883660130719,-8.65098039215686
2061.0,-50.45490196078431,-8.972549019607843,-49.5973856209151,-9.61568627450981
2069.0,-49.490196078431374,-9.937254901960785,-48.6326797385621,-10.79477124183
2079.0,-48.52549019607843,-10.901960784313726,-47.8823529411765,-11.5450980392157
2088.0,-47.23921568627451,-11.866666666666667,-46.8104575163398,-12.6169934640523
2098.0,-46.59607843137255,-12.831372549019608,-45.8457516339869,-14.0104575163399
2108.0,-45.63137254901961,-13.79607843137255,-44.7738562091503,-14.7607843137255
2118.0,-44.98823529411764,-14.760784313725491,-43.916339869281,-15.4039215686275
2128.0,-43.70196078431373,-15.725490196078432,-42.9516339869281,-16.3686274509804
2138.0,-42.73725490196078,-16.690196078431374,-42.0941176470588,-17.440522875817
2148.0,-41.772549019607844,-17.654901960784315,-41.0222222222222,-19.0483660130719
2157.0,-40.8078431372549,-18.619607843137256,-40.0575163398693,-19.3699346405229
2168.0,-39.84313725490196,-19.584313725490198,-39.0928104575163,-20.3346405228758
2178.0,-38.87843137254902,-20.54901960784314,-38.1281045751634,-21.2993464052288
2187.0,-37.91372549019608,-21.51372549019608,-37.2705882352941,-22.2640522875817
2195.0,-36.949019607843134,-22.478431372549018,-36.1986928104575,-23.443137254902
2205.0,-35.984313725490196,-23.443137254901963,-35.3411764705882,-24.0862745098039
2215.0,-35.01960784313726,-24.72941176470588,-34.3764705882353,-25.0509803921569
2224.0,-34.05490196078431,-25.372549019607845,-33.4117647058824,-26.1228758169935
2235.0,-33.090196078431376,-26.337254901960783,-32.4470588235294,-27.0875816993464
2244.0,-32.12549019607843,-27.301960784313728,-31.5895424836602,-27.9450980392157
2254.0,-31.160784313725493,-28.266666666666666,-30.5176470588235,-29.0169934640523
2265.0,-30.19607843137255,-29.23137254901961,-29.5529411764706,-30.0888888888889
